0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0021386293,0.5996642,0.3026149,0.0019994364,0.093493395,8.5223204e-05,3.2121272e-06,1.0054472e-06,1.6975036e-06,0.99999654,1.7358656e-06,6.8904904e-14,3.2306113e-10,5.1305715e-13,1.00135835e-13,2.5794171e-15,0.000952284,0.5477281,0.0012577397,8.0118036e-07,0.45001552,4.5137414e-05,1.6258193e-07,2.2840781e-07,1.0081555e-07,0.9999988,2.5942603e-07,2.9234982e-12,8.116444e-07,1.320252e-16,5.1633184e-11,5.6156535e-15,8.5236975e-20,1.0,5.0578816e-17,1.2810505e-23,2.611891e-13,2.3392884e-28,6.8408664e-19,2.171084e-15,1
0.060914386,0.5315124,0.0047136964,0.0016303768,0.3999617,0.00026911355,0.0009041821,9.4146126e-05,0.0006192002,0.44069728,0.00056954,1.651224e-05,0.5542855,0.0025305117,0.0012226449,5.8834252e-05,5.634266e-05,0.4696006,0.0001178689,2.517245e-06,0.5300612,4.809335e-05,0.00011117845,2.1924857e-06,1.3393671e-05,0.99994814,1.9012359e-06,3.6771195e-07,3.335623e-05,2.7379679e-06,1.2256264e-07,6.7773487e-10,2.5168818e-11,0.9999993,6.9407263e-10,2.2913509e-10,7.6208147e-07,9.532357e-10,8.833646e-10,5.1822643e-11,1
0.027205782,0.3395678,0.5097604,0.006025027,0.10430428,0.013016013,9.436919e-05,2.635568e-05,0.00014473639,0.6749811,0.32485923,4.7892582e-11,1.451337e-05,4.1735984e-07,1.6610524e-12,1.1416434e-15,0.00018102021,0.421531,0.0013408285,1.7199609e-06,0.5766194,0.00032539916,3.5770546e-07,3.7101918e-07,0.02623488,0.05409408,0.91933477,0.0002093417,4.4078537e-05,8.2372644e-05,5.0932846e-07,2.6121258e-08,4.6535506e-06,0.9862779,0.013634356,8.178105e-05,7.375088e-07,1.2946928e-08,5.6251804e-07,6.968021e-08,1
0.0020015957,0.4151699,0.30390555,0.00052489195,0.27812243,0.00026967342,5.5265355e-06,4.7817895e-07,7.5599506e-05,0.17554705,0.8243744,2.9043083e-06,2.0709116e-08,1.7339755e-08,1.058311e-09,9.607952e-10,0.004741274,0.4955907,0.3781823,0.00047862474,0.120632224,1.810479e-05,1.45752165e-05,0.00034233343,2.3612506e-08,0.99999976,1.8732163e-07,2.523947e-13,6.671128e-11,4.1971355e-15,6.224226e-11,1.0514636e-13,8.291564e-14,1.0,1.3181492e-10,4.47541e-19,1.3741207e-11,7.9588366e-24,2.7202084e-17,3.6450313e-16,1
0.003009386,0.63887095,0.3361446,0.004384916,0.017537799,5.1928986e-05,2.7669583e-07,1.6767079e-07,0.0018436321,0.3737322,0.62442416,1.806245e-08,2.9706507e-10,4.3881945e-17,6.828761e-19,3.1614604e-23,1.9425535e-05,0.9975165,0.002459492,1.5526689e-06,2.874849e-06,1.6579418e-09,2.6669307e-09,5.7067084e-08,4.3756348e-13,0.99999166,6.9516645e-06,1.4228219e-06,5.304199e-14,7.5273055e-18,4.8902125e-11,1.0418398e-15,3.7589598e-23,1.0,1.2825727e-13,4.9194623e-14,8.779969e-17,3.8771074e-26,2.972458e-16,3.8992674e-18,1
0.01666191,0.22128336,0.729051,0.003584463,0.026696138,0.002710669,8.509024e-06,3.918986e-06,0.00049415894,0.4950812,0.4755486,3.1337777e-10,0.02877207,0.00010404542,3.1802996e-10,1.8147915e-14,0.00093577435,0.36728844,0.004566887,4.2926386e-05,0.6269791,0.00016559532,6.809672e-06,1.4511307e-05,6.4796363e-06,0.05789901,0.94175404,0.00017227126,0.00016777216,2.0306054e-07,2.0739242e-07,5.039982e-08,5.645797e-08,0.009297998,0.9907017,1.699429e-07,1.080809e-07,1.133823e-12,5.9814466e-11,2.4527262e-11,1
0.036434047,0.22080694,0.72104996,0.009835289,0.009489201,0.0023774959,3.8195953e-06,3.307716e-06,7.2409154e-09,0.0003386659,0.9996612,1.3159477e-07,2.1782814e-08,3.026568e-13,1.0607359e-18,2.1887663e-21,0.0134291835,0.039781123,0.94065344,0.0020617244,0.0037365777,0.00032386545,3.0121896e-06,1.1032516e-05,1.7814622e-07,2.3740726e-05,0.9999758,2.2602089e-07,5.3639476e-10,4.80537e-10,1.9410856e-10,3.3554894e-13,6.6248396e-07,0.005892058,0.9941071,1.3787712e-07,8.529003e-09,1.1308036e-09,2.6701868e-10,8.203501e-12,2
0.105435334,0.19583319,0.6177427,0.032212425,0.020441446,0.028102005,0.00013026517,0.00010267359,0.8971673,8.0283303e-07,0.10108145,0.0008928083,1.6736107e-09,0.0008576082,1.0090484e-09,8.930045e-10,0.9936492,8.059184e-06,0.0056294245,0.00049478264,8.769307e-05,0.00013081354,1.08658265e-08,6.0555955e-08,0.9912629,3.2827705e-09,0.008736101,4.1619868e-09,6.920228e-07,2.4746097e-07,2.3583835e-09,1.1370546e-11,1.0,4.2020524e-16,4.9538645e-08,6.6103596e-14,4.292028e-17,4.6670424e-11,1.887351e-14,6.8866935e-17,2
0.011530745,0.36708188,0.6027053,0.005578282,0.012681758,0.0004203863,9.491737e-07,6.468482e-07,6.460004e-10,0.0013513565,0.9986487,1.4770465e-09,1.2623894e-10,4.1234635e-10,2.5998381e-17,3.3854313e-21,2.1167485e-05,0.0022785084,0.9973647,3.220148e-05,0.0003017513,1.6199126e-06,6.520171e-10,8.6876275e-09,4.614619e-07,1.6282644e-07,0.9999989,4.2044782e-08,1.2050862e-11,9.993795e-12,4.4378356e-07,5.2509505e-13,2.101459e-07,1.8869191e-06,0.99999785,1.8906576e-11,2.991499e-09,1.3856043e-13,1.8422218e-09,2.6532435e-10,2
0.13536507,0.18066733,0.60965216,0.055094555,0.007680396,0.011478783,2.6670432e-05,3.5024837e-05,1.3366254e-07,0.23919249,0.7604248,0.00024276662,2.613825e-09,0.00013984977,3.6486192e-13,5.4529127e-15,0.0034649502,0.03290875,0.93849266,0.019453373,0.0017140589,0.0039624125,6.886651e-07,3.0849294e-06,1.7043782e-05,0.0008459163,0.018084815,0.04512909,0.9358655,1.7514773e-06,5.551703e-05,3.65684e-07,9.113525e-07,0.00056982087,0.004436122,0.00028507476,0.9947066,5.3261708e-08,1.0247629e-06,3.4888853e-07,2
0.0037771815,0.32839993,0.6171654,0.0009524751,0.049435753,0.00026692683,1.8308165e-06,5.9060517e-07,3.2665986e-07,1.8737079e-05,0.9999807,1.4571758e-07,1.4713088e-07,4.0238057e-09,1.0623539e-12,3.2470457e-15,0.00015850317,0.0057160542,0.96868145,2.6930857e-05,0.025416257,6.0608875e-07,3.2645586e-09,1.6379909e-07,0.0002000241,3.5701106e-07,0.9997987,1.4268348e-07,3.3712985e-07,4.4316525e-07,3.865918e-10,1.0741252e-09,4.7303853e-05,3.8564266e-07,0.9999502,5.490695e-10,2.039046e-06,5.2316835e-08,2.7165452e-11,1.6373118e-10,2
0.033134297,0.4511494,0.4596271,0.0399594,0.014776196,0.0013389407,7.2242105e-06,7.4745726e-06,3.72541e-09,5.1780393e-05,0.99994826,8.936606e-09,1.8101659e-10,1.9875893e-10,3.47964e-19,6.037824e-23,0.009596283,0.029182615,0.9512541,0.0019723962,0.0075290734,0.00045506042,1.9569684e-06,8.47196e-06,3.1706632e-10,4.2211553e-08,0.9999999,8.740443e-08,2.4856373e-13,9.216694e-10,3.5072938e-11,4.565079e-16,7.3120976e-10,9.780998e-07,0.99999905,5.1210283e-11,8.762488e-11,3.2198002e-09,8.296722e-12,3.1515515e-15,2
0.038890604,0.18489744,0.7445331,0.0076933936,0.017621651,0.0063300463,1.8932968e-05,1.4787439e-05,2.534747e-05,5.106553e-07,0.8099859,0.1674472,1.32347715e-08,0.02254101,6.967017e-12,2.5606155e-14,0.006240701,2.6175117e-06,0.97029334,0.01193538,5.1949996e-06,0.0115227485,1.4963574e-09,3.1105277e-08,2.8406706e-08,2.263962e-06,0.9999845,7.5182943e-06,8.024466e-10,5.700215e-06,1.8591633e-11,1.4310511e-12,6.457141e-08,6.6551995e-09,0.9999982,6.673262e-09,9.105587e-13,1.7124084e-06,3.2635036e-13,3.53794e-14,2
0.21778333,0.145535,0.5316976,0.077766486,0.007199176,0.019912142,4.5451703e-05,6.084593e-05,3.3861522e-07,1.6174777e-08,0.9015715,0.098406725,4.3927613e-12,2.148801e-05,5.051862e-16,1.1374801e-19,0.026746996,0.000121584046,0.96831137,0.003636135,0.00038771128,0.00079519243,3.1710304e-08,9.546153e-07,1.3926029e-06,2.6989616e-08,0.9827862,0.01721028,3.17344e-08,2.0646623e-06,1.7765162e-08,2.6514868e-09,1.1391656e-06,2.6755727e-12,0.99862623,0.0013725475,4.9148796e-10,2.5388697e-08,2.9646383e-10,8.887416e-10,2
0.27072707,0.013423862,0.122634135,0.5636271,0.0005152708,0.02905115,4.547552e-06,1.6864251e-05,0.00097577804,1.5354384e-06,0.16360638,0.83244,1.8878157e-07,0.002976121,5.7829025e-10,3.3653278e-11,0.5289597,3.0372177e-05,0.102539256,0.35943368,4.0471064e-06,0.008844602,7.1366594e-06,0.00018121638,3.6422566e-07,1.3238424e-09,0.00039700774,0.9996001,4.880494e-10,2.5266581e-06,1.5047487e-10,2.1425824e-10,3.091802e-09,1.3170066e-11,7.014661e-07,0.9999993,2.4182565e-14,2.6073067e-08,4.3000805e-13,4.514257e-13,2
0.11858217,0.017450798,0.10479964,0.70657814,0.0008096497,0.051757183,6.4320216e-06,1.6011356e-05,2.311449e-06,0.0013045057,0.92847335,0.070153885,3.2892594e-10,6.5961605e-05,3.4255064e-13,5.15698e-16,0.0013307536,0.0029268637,0.7819536,0.20205137,8.113535e-06,0.0117238965,5.632984e-07,4.8906595e-06,7.6944883e-07,4.738807e-08,0.99863106,0.0013312362,2.245316e-07,3.655996e-05,4.3809752e-08,3.3889909e-09,3.5025508e-08,1.2063391e-09,0.99990785,8.9412424e-05,1.0387197e-06,1.6193538e-06,2.2089257e-08,2.3613579e-08,2
0.28787503,0.10214029,0.41181406,0.12101928,0.008640454,0.06802018,0.00021095616,0.00027976604,3.9309603e-07,0.011494998,0.76618886,0.00042488417,7.957932e-08,0.22189075,2.6712087e-11,2.187643e-17,0.0020409983,0.006599903,0.14529335,0.2706744,0.0008315,0.5745596,3.309655e-08,1.1551501e-07,7.453319e-08,1.3221047e-07,0.9067516,0.09282173,1.3440325e-06,0.00042525,1.0063697e-08,6.642541e-10,7.2242403e-07,8.995762e-11,0.9864785,0.0135174105,4.2764503e-09,3.2319572e-06,3.440323e-09,4.6837116e-08,2
0.15923853,0.11074508,0.15188065,0.13535444,0.044115674,0.39227593,0.0036743581,0.0027152833,9.68731e-10,0.99352384,0.0064760963,1.5275881e-11,2.6370797e-08,1.3193442e-08,8.698972e-12,2.1613467e-16,0.04444874,0.81370777,0.121754535,0.0003691789,0.017433688,0.0018977151,0.00035693022,3.1432828e-05,1.04480655e-08,2.7332328e-07,0.99980086,0.00019881707,1.615542e-08,3.4619405e-09,3.0332314e-10,1.0678012e-13,7.7922324e-10,5.247761e-07,0.9999995,4.6046843e-08,1.8642692e-11,1.6635442e-12,9.603975e-13,2.1641124e-15,2
0.028254122,0.2430389,0.66827834,0.006869671,0.045765083,0.0076803276,7.32359e-05,4.034777e-05,1.267512e-07,7.529779e-07,0.999998,1.0171404e-06,3.2539333e-08,1.8310866e-08,3.5189205e-14,8.16903e-17,0.05171981,0.00033997116,0.8949128,0.0019506626,0.050282445,0.00078769407,4.0500943e-08,6.598266e-06,2.0052295e-05,0.0034786782,0.99264985,0.0038470274,3.1924624e-06,1.1743841e-06,1.1085345e-08,9.480441e-09,6.2449085e-06,0.0004942149,0.9961133,0.0033862004,3.4529961e-09,8.23115e-08,9.96976e-09,1.554537e-08,2
0.20074879,0.16675356,0.46590725,0.13861023,0.0077686906,0.020014795,7.3686686e-05,0.00012292228,0.00070551474,9.505298e-06,0.9992586,2.5627445e-05,1.6147003e-07,6.282112e-07,7.070509e-12,4.2968464e-13,0.914132,7.409406e-05,0.04880035,0.001562471,0.00081907876,0.034609646,8.7756314e-07,1.5212004e-06,0.00020061036,0.23930515,0.7478454,0.01230652,5.3355292e-05,3.379969e-06,0.00028556268,7.2956375e-08,6.976272e-08,0.98952335,0.010299944,4.4828852e-05,9.6069176e-05,5.660121e-10,3.5682235e-05,9.278938e-08,2
0.19920602,0.022943582,0.1443929,0.5834807,0.0010354008,0.048894256,1.2252273e-05,3.489243e-05,0.9906765,1.6952685e-08,0.002405486,0.0050248723,2.7711827e-10,0.0018931172,2.4053664e-08,2.9641132e-08,0.9999734,4.5186696e-10,1.3155731e-05,1.3405626e-05,3.729261e-11,8.088999e-09,9.826595e-13,3.7237292e-12,4.7386813e-05,1.0859032e-07,0.9994824,0.0004601101,1.3641676e-07,9.743383e-06,5.1945697e-09,3.5829748e-10,0.67627853,8.4923795e-07,0.21178588,0.11178318,6.0448324e-10,0.00014099936,1.0521104e-05,4.2001673e-08,2
0.11845334,0.17186144,0.64676636,0.030299997,0.011233772,0.02132267,3.3775512e-05,2.8635477e-05,1.2662305e-05,6.323169e-07,0.99996674,1.9849998e-05,5.0304494e-09,4.8510902e-08,3.4436139e-12,1.1642141e-13,0.79099387,3.190088e-05,0.20717528,0.0017307459,2.7745514e-06,6.512112e-05,6.1288006e-08,2.3118695e-07,0.11253167,2.590731e-06,0.8873686,1.0220852e-05,2.5763433e-05,6.11372e-05,3.3807837e-08,3.8855064e-10,0.9727864,3.800892e-09,0.027211308,6.527661e-10,2.124264e-10,2.1420747e-06,6.519577e-09,3.0447572e-12,2
0.008468032,0.24059668,0.7230838,0.0017601528,0.025299106,0.0007882136,2.6779637e-06,1.312104e-06,4.6992543e-09,2.096456e-05,0.9998772,0.000101788704,5.565991e-13,3.0936857e-08,1.3629995e-15,3.2952675e-18,0.0007309857,0.003279691,0.9847541,0.010397545,0.00065271545,0.00018417182,5.2306294e-08,7.9685765e-07,3.7969617e-06,0.00087189616,0.99863774,0.00048370354,2.1641607e-07,2.6632874e-06,3.3926935e-09,3.4612435e-10,6.483303e-06,0.36086276,0.63886756,0.00023007205,3.2476285e-06,2.7856446e-05,1.8721803e-06,6.599174e-08,2
0.0045493743,0.33801517,0.47072354,0.0012149251,0.1843905,0.0010799617,2.2649925e-05,3.8444527e-06,6.1591e-07,3.356401e-07,0.9831051,0.00010036669,1.507315e-13,0.016793564,6.468973e-14,6.6303103e-16,7.898997e-05,9.524784e-05,0.99223137,0.0040728743,5.6509543e-05,0.003465028,3.03731e-10,1.5206995e-08,6.576437e-05,0.042877603,0.9565895,1.7229475e-05,1.2123271e-05,0.00043741072,3.9114877e-07,4.9995257e-09,0.0020489471,0.0032273573,0.99472106,2.5043948e-07,2.2009837e-07,2.2356987e-06,7.3265576e-09,2.3362232e-11,2
0.23587732,0.121561185,0.5127114,0.08494556,0.007732436,0.036953192,9.3694805e-05,0.00012514027,4.396705e-07,0.0013635731,0.8561247,0.14250855,1.4983645e-11,2.7127937e-06,3.649639e-13,2.3570725e-16,0.00010129709,0.002658303,0.99050355,0.006080635,0.0005774408,7.85495e-05,7.633868e-09,2.5207123e-07,3.8390557e-05,1.6640383e-08,0.86144966,0.13846518,4.3702875e-07,4.6301844e-05,1.3742837e-08,2.62289e-10,0.00012408457,2.2304535e-11,0.99962306,0.00021310631,2.434399e-09,3.9706927e-05,1.4321285e-08,1.7007058e-10,2
0.010634537,0.22612052,0.733662,0.0020659596,0.026297336,0.001213922,3.96783e-06,1.7131366e-06,6.255244e-07,1.45999875e-05,0.999982,2.610775e-06,1.2559657e-07,1.2086673e-09,5.9344294e-14,5.1741616e-16,0.047057986,0.00043764498,0.9487447,0.0033828695,0.00035721686,1.5588952e-05,3.1093498e-07,3.6603935e-06,0.00047157472,0.00026068935,0.9991715,9.60411e-05,1.7394932e-07,5.734347e-08,4.933527e-09,6.435585e-10,1.7047807e-07,5.193574e-06,0.99999464,4.840779e-09,1.8892169e-11,3.985929e-12,3.5797134e-14,9.2784235e-12,2
0.0055368235,0.32797915,0.62736064,0.0015669378,0.03720692,0.0003466126,2.0959837e-06,8.441342e-07,4.229776e-08,0.0002711038,0.9997284,3.9645194e-09,4.2683715e-07,8.611707e-12,3.294967e-17,2.5261314e-21,8.3233244e-05,0.0034388637,0.8901812,2.1425956e-06,0.10629453,9.545863e-08,9.927987e-11,8.121098e-09,5.640455e-08,0.013665222,0.9863306,4.097363e-06,2.9426719e-09,1.2684924e-11,2.3967223e-10,7.6980455e-10,4.0363485e-10,0.7178672,0.2821323,4.6797533e-07,1.2834512e-09,1.461805e-13,3.3489732e-12,2.5360645e-09,2
0.0023053638,0.3116856,0.60035497,0.0004848679,0.084942676,0.00022340934,2.53367e-06,6.4070684e-07,2.2711265e-11,2.2181523e-07,0.9999995,1.9898506e-07,2.2827531e-14,3.491254e-11,2.897731e-19,2.3505657e-22,6.5855647e-06,5.2298034e-05,0.9997322,5.0789447e-05,0.00014832444,9.868008e-06,2.9442955e-11,5.7056737e-09,6.374396e-09,1.8367826e-05,0.9801599,0.01955395,0.00026720838,4.418056e-07,4.4408736e-08,1.6809993e-07,2.7290983e-09,0.00020083129,0.61745673,0.0061022965,0.37623712,6.9793265e-07,8.542845e-09,2.3449008e-06,2
0.096260495,0.25643176,0.5727504,0.061713625,0.00796799,0.0048461524,1.2606854e-05,1.6984077e-05,1.0604742e-05,0.108973145,0.887633,3.532713e-07,0.003382908,4.0023114e-08,2.8404787e-12,3.348996e-16,0.10276756,0.12067083,0.6494675,0.0034307174,0.082924105,0.0406756,1.3593469e-05,4.9978713e-05,3.4288967e-06,2.2840189e-07,0.9999924,3.969609e-06,2.9935088e-09,3.2638339e-09,7.954117e-09,4.1741983e-12,1.4086046e-08,1.529981e-05,0.99998474,2.020979e-09,4.0965062e-09,1.5005396e-11,1.5515308e-10,2.7660476e-12,2
0.30664745,0.06650674,0.17972599,0.35443136,0.008192943,0.083340816,0.00042750133,0.00072719523,1.1046802e-06,0.98952764,0.010462175,2.3320975e-08,7.074664e-06,4.2490265e-09,1.8890318e-06,1.2281893e-07,0.0073933355,0.81673616,0.16156836,0.00010039781,0.01201184,0.0018063015,0.000343625,4.0052622e-05,9.004981e-09,0.9999999,1.6630953e-07,9.297458e-13,4.1381525e-12,6.5314916e-17,3.145351e-11,2.6872997e-11,4.2128616e-20,1.0,4.1608974e-13,1.8902121e-21,5.485108e-17,5.305298e-28,2.4186283e-17,4.4514457e-15,2
0.05610913,0.21330817,0.7005242,0.016906826,0.008950447,0.0041875592,7.113885e-06,6.533337e-06,0.6317545,8.259993e-05,0.2661411,0.03565686,7.900945e-09,0.06636487,4.6283326e-08,6.466265e-08,0.9642473,1.5076359e-05,0.026202423,0.0092960615,6.9512214e-07,0.00023248409,1.1804055e-06,4.718377e-06,0.001838029,3.8398997e-05,0.974445,0.021363722,0.00011942029,0.0021945469,8.096471e-07,1.7594682e-07,0.0010314505,1.656279e-06,0.9987256,0.0002194408,2.6024304e-07,2.1606618e-05,1.7087913e-08,7.513166e-09,2
0.12020223,0.18239792,0.6380067,0.0388908,0.009051867,0.011391626,2.7923263e-05,3.092017e-05,4.4042565e-11,4.5052373e-05,0.9978877,0.0020672886,5.9083324e-12,3.852166e-11,6.796331e-18,1.4670675e-22,0.0001118357,0.005455331,0.9853151,0.008749911,0.0003567285,1.0878442e-05,2.1841451e-08,2.6881835e-07,1.3550519e-07,1.2619795e-05,0.99987495,0.00011233311,3.1224127e-11,2.6914843e-10,2.7570786e-09,1.5731173e-11,2.4129957e-08,0.0004912883,0.9995065,2.2490415e-06,3.520376e-12,5.2101892e-11,6.617101e-13,3.091034e-12,2
0.06519759,0.2777938,0.6053456,0.03843308,0.00955448,0.0036537922,1.0029298e-05,1.1630029e-05,0.001149633,6.6820844e-06,0.66845614,0.2501804,1.1214192e-08,0.08020716,8.3581425e-10,6.7505673e-10,0.0017239739,0.02201566,0.96197647,0.0141893495,4.6842383e-06,7.1330905e-05,1.2477806e-06,1.7255596e-05,1.7233487e-09,0.00045000168,0.999539,1.0944624e-05,3.082298e-08,2.1129885e-10,7.4421475e-10,1.1518969e-10,7.859876e-15,0.0013576432,0.9986424,8.3463784e-11,9.014368e-11,1.2248166e-18,2.4382094e-14,2.4159685e-12,2
0.09890141,0.19056666,0.637772,0.029088182,0.019808099,0.023686642,9.775883e-05,7.916223e-05,0.75434905,6.27239e-07,0.24431378,0.001090277,2.0029434e-09,0.00024633514,1.4329161e-10,1.16034904e-10,0.9779474,3.2038513e-06,0.019729314,0.0005764296,4.889091e-05,0.0016945206,3.910517e-08,1.3753315e-07,0.00903088,0.0051980456,0.98576826,2.4513755e-09,2.7862482e-06,1.7559125e-10,2.3665518e-09,3.749755e-09,2.4345175e-06,2.7898054e-07,0.99999726,7.168419e-16,1.5319955e-09,1.1390529e-14,7.850595e-16,1.2507276e-15,2
0.0035602779,0.27503964,0.67707723,0.00068603153,0.043317944,0.00031691763,1.4866299e-06,4.6653295e-07,3.4678622e-09,1.4661093e-10,0.9999993,6.411143e-07,3.5408855e-15,1.2803469e-07,2.3448382e-18,9.5880104e-21,0.00173884,1.3556623e-06,0.9967385,0.0013318184,3.155462e-06,0.00018623922,3.5867864e-11,2.5111813e-09,3.6425445e-06,1.0964764e-08,0.9999199,7.558812e-05,8.305126e-11,8.16954e-07,1.6574814e-10,3.6075992e-12,5.075925e-05,6.660502e-13,0.999948,1.1426888e-06,5.3595847e-14,1.4873964e-08,9.342268e-13,2.2641442e-12,2
0.0023253101,0.4187887,0.48467743,0.00080326246,0.0932648,0.00013711254,2.7124036e-06,6.7956324e-07,2.3442737e-05,0.036468007,0.9635026,2.778377e-07,5.7884567e-06,1.8167629e-13,1.020449e-11,1.7834075e-14,0.0001957587,0.09234961,0.90690506,1.796494e-06,0.0005459933,4.3242228e-09,7.725e-08,1.6635574e-06,1.2877608e-07,0.031281747,0.9682454,0.00047269266,6.940356e-09,6.420659e-11,2.8747984e-09,3.112646e-09,8.074577e-11,0.0008871163,0.9985362,0.0005765924,6.957074e-10,7.6132385e-14,1.6824994e-12,4.6095388e-11,2
0.04819059,0.2354543,0.68903244,0.015156454,0.009147927,0.0030094406,4.7089957e-06,4.224044e-06,8.7051816e-10,0.0012262254,0.998607,0.0001667722,6.064651e-08,3.2751468e-09,6.5511046e-14,3.1923223e-17,4.369235e-06,0.008802393,0.99104214,9.1635346e-05,5.924259e-05,1.4468095e-07,5.6598953e-10,8.473178e-09,0.0001065123,1.5527783e-07,0.99573296,0.0040900474,3.5140832e-08,7.023483e-05,1.976718e-09,1.3707316e-10,5.2731484e-05,4.6682914e-08,0.99546224,0.0044420925,1.3793759e-08,4.2834876e-05,4.3925316e-10,1.3534905e-09,2
0.0014523242,0.75810665,0.212634,0.003940935,0.02384362,2.2069546e-05,2.5331204e-07,1.3990606e-07,2.3652849e-08,0.00046903876,0.9995307,5.294845e-09,3.269909e-07,2.5645344e-13,1.2472466e-17,1.4268235e-20,0.077245615,0.045760926,0.81306183,0.0016633363,0.052072044,0.010117848,1.0670227e-05,6.761185e-05,7.284256e-08,2.1573844e-06,0.99999774,4.9526815e-08,2.1553996e-08,5.7289395e-08,7.500171e-09,2.8194565e-12,6.268693e-10,0.0050425716,0.9949561,2.3110319e-07,9.2225446e-07,2.6757085e-08,9.12823e-08,5.3493196e-11,2
0.003497265,0.3354662,0.5320623,0.0009174508,0.12756638,0.00047639268,1.1093461e-05,2.9235555e-06,0.0015721974,0.35369775,0.64465135,5.2104733e-05,2.6665995e-05,2.9995366e-09,4.969537e-10,5.1211444e-12,0.012146649,0.07965891,0.9059909,0.0016676448,0.00049874734,4.141839e-06,1.3039264e-06,3.163885e-05,2.2240495e-07,9.728935e-07,0.9999958,2.9747182e-06,5.2669282e-11,1.1895508e-08,2.2242388e-12,1.2829246e-13,0.0022422646,0.00024738823,0.99742496,8.516201e-05,2.2710799e-08,1.9984998e-07,1.447368e-09,1.0340396e-10,2
0.03389656,0.24067909,0.70347327,0.010329339,0.009570338,0.00204525,3.3363228e-06,2.8123607e-06,1.0736222e-08,0.0004985611,0.99950147,1.1266012e-10,2.33469e-10,9.983475e-11,9.779387e-18,1.7405507e-20,0.091408834,0.003048189,0.8857574,2.4447203e-05,0.01921981,0.0005409329,1.5000933e-07,3.011951e-07,3.2769074e-10,5.394397e-10,0.99999833,1.7109053e-06,8.7846294e-13,7.003965e-11,1.4269471e-12,6.8326727e-17,3.030488e-13,1.2827607e-10,1.0,4.2939865e-09,1.1990301e-11,3.2739152e-13,1.03387595e-13,9.376507e-18,2
0.008388475,0.53479,0.43184662,0.009560963,0.015208734,0.00020368717,9.010661e-07,6.558428e-07,0.49849996,0.00013027317,0.49620026,4.2563693e-06,6.992555e-06,0.005158271,2.531183e-10,6.98117e-11,0.8017182,1.3348874e-05,0.10957974,0.00018624653,0.0002558881,0.088245116,1.3323316e-06,1.9452008e-07,0.104994826,0.0002464672,0.71883357,0.0002718534,0.053465016,0.12211123,7.669762e-05,3.407411e-07,0.0020675324,1.9715127e-07,0.9976361,1.3578903e-06,9.036843e-05,0.00020440061,7.333456e-08,6.291218e-09,2
0.2661577,0.039051984,0.14200951,0.46288952,0.004131727,0.08540734,0.00012282867,0.00022937145,0.89316535,3.4000434e-06,0.09408477,0.0036825927,3.9781233e-07,0.009063494,7.422383e-10,2.7807976e-11,0.18950358,0.000612638,0.35082224,0.033374578,0.00016781806,0.4254806,1.6185084e-05,2.2312868e-05,8.9130765e-05,6.880743e-05,0.9473166,0.03845288,0.013821027,0.00024903662,1.0454822e-06,1.4985601e-06,2.029498e-05,0.00041213314,0.97605705,0.014146112,0.009231529,1.9248455e-06,2.7123633e-06,0.00012829427,2
0.18807341,0.05565321,0.14190705,0.53489023,0.004423981,0.07465831,0.00014272745,0.00025109507,8.5518864e-13,0.026692625,0.97330725,3.238157e-13,1.9294714e-07,2.928707e-14,2.5093805e-09,2.6019768e-13,0.0006083763,0.5993443,0.39601785,0.00022010523,0.0024232748,0.0013239435,5.540481e-05,6.7791098e-06,9.4530815e-12,4.863585e-10,0.9999937,6.265058e-06,2.9169427e-13,2.606377e-12,1.609011e-11,1.815249e-16,1.1490484e-13,2.4066106e-08,1.0,5.30057e-11,2.6270172e-11,8.955026e-15,1.3369592e-11,1.938509e-14,2
0.002755195,0.27205586,0.6654988,0.0005039215,0.058880344,0.0003037894,1.6567554e-06,4.4083325e-07,2.2207084e-12,1.8656011e-10,0.9999999,6.2051406e-08,7.840261e-16,9.387966e-09,4.4894093e-21,3.5773797e-24,6.5241875e-06,2.8421014e-06,0.9994962,0.00037584532,5.013582e-06,0.00011361096,1.5879829e-12,1.8813305e-10,2.6402495e-06,2.1422979e-05,0.99772304,0.0012737149,3.1877034e-09,0.0009791781,1.5912682e-10,2.2853624e-11,1.20349605e-05,2.0482458e-08,0.99993527,2.0625532e-06,2.0470476e-11,5.0643812e-05,1.2645347e-13,9.0605556e-14,2
0.10416465,0.25672975,0.54187936,0.08237144,0.008410603,0.006397601,1.9044586e-05,2.7573215e-05,0.0029593266,9.5871845e-05,0.36750796,0.09386163,5.7205452e-05,0.53551793,4.3176898e-09,4.917364e-10,0.95886385,4.9497485e-06,0.04002535,0.0007516306,0.00016361206,0.00019034416,1.587147e-08,2.0400458e-07,3.3286033e-05,9.689772e-08,0.99420774,0.00575372,3.5245666e-06,1.6143384e-06,9.272001e-09,7.479261e-10,5.9200634e-06,4.6304646e-07,0.9994568,0.0005365348,2.0012488e-08,2.6420278e-07,3.7676853e-10,3.8470616e-11,2
